age,gender,country,device_type,app_version,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,subscription_type,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days,marketing_source
27,0,3,2,1.2,4,10.24,46.58,8,8,4,13,1,0,6,0,4,4,2,3.0,0.96,50.25,699,3
56,0,2,0,2.1,14,15.95,82.19,12,4,6,7,0,0,35,1,8,3,4,3.0,0.42,37.04,223,3
47,0,3,0,1.0,7,6.92,19.91,4,3,2,18,0,1,39,1,11,3,2,4.0,0.34,76.98,124,3
21,1,0,0,1.0,7,21.29,65.4,7,4,4,20,1,0,4,1,1,2,0,3.0,0.13,55.54,336,0
18,0,3,2,2.0,15,7.4,60.33,15,4,5,7,0,0,43,0,9,1,4,3.0,0.38,62.53,622,1
36,1,6,2,1.2,9,9.36,61.97,10,10,10,6,0,0,6,2,10,2,2,4.0,0.11,47.78,463,2
22,1,4,1,1.0,7,15.06,32.47,17,5,0,5,0,0,30,1,6,4,4,4.0,0.94,58.87,332,3
47,0,3,2,2.0,15,10.2,29.44,8,6,4,17,2,0,42,1,6,1,1,4.0,0.63,69.55,1156,2
43,0,3,1,1.1,9,11.98,57.12,13,11,6,4,0,1,17,0,8,5,1,4.0,0.03,58.46,1030,2
57,2,6,0,1.0,3,41.15,5.0,8,5,11,7,0,0,7,1,9,3,3,4.0,0.31,64.07,565,2
51,1,5,1,2.1,12,3.58,41.32,24,3,8,14,2,0,15,1,4,6,2,4.0,0.14,69.9,253,0
19,0,3,2,1.0,6,38.56,49.88,10,2,2,9,1,0,40,0,14,7,2,1.0,0.26,62.1,734,1
41,0,0,0,1.1,7,12.16,27.21,22,5,2,5,0,0,1,0,4,4,2,4.0,0.36,56.7,168,4
31,1,3,0,1.0,5,5.15,25.04,16,3,2,16,0,0,19,2,5,1,4,2.0,0.59,71.62,490,4
58,0,4,0,1.0,6,4.8,5.0,7,1,5,23,0,0,2,1,5,1,1,3.6306638801191693,1.0,55.87,1133,2
59,0,0,0,1.2,10,15.17,24.89,13,4,1,23,1,0,10,0,6,5,2,3.0,0.65,62.32,119,0
30,0,3,1,1.0,7,17.64,57.98,17,7,3,18,1,0,25,0,5,4,4,4.0,1.0,74.97,699,3
46,1,5,2,1.2,12,25.44,37.96,18,8,7,17,0,0,35,0,6,2,3,5.0,0.45,75.25,539,2
18,1,3,2,1.1,5,11.91,73.29,7,6,4,23,1,0,0,1,6,3,1,4.0,0.55,86.26,9,3
51,1,0,2,1.1,9,8.1,20.94,11,5,2,24,0,0,40,1,7,2,0,3.0,0.25,88.09,358,3
21,0,3,0,2.1,13,11.3,46.34,12,7,4,6,1,0,24,0,8,4,0,3.0,0.6,87.58,535,2
45,0,3,2,2.1,6,6.22,32.24,13,4,4,5,0,0,30,1,4,0,3,3.0,0.73,35.28,1034,1
36,0,3,2,1.0,6,17.29,34.22,16,3,2,14,0,0,19,1,5,5,3,5.0,0.88,67.49,1015,2
18,0,3,0,1.2,6,5.13,49.81,13,5,10,18,1,0,6,1,7,6,1,3.6306638801191693,0.81,70.87,436,3
53,0,3,0,2.0,4,8.77,64.77,9,5,3,5,1,0,5,1,8,3,4,3.0,0.69,67.06,125,4
30,1,4,2,1.2,7,5.02,5.2,17,7,2,3,0,0,16,1,4,0,0,3.0,0.8,64.87,117,3
59,0,3,0,1.2,3,20.31,69.43,12,7,3,5,2,0,14,2,7,1,1,3.0,0.24,77.29,859,2
22,0,3,2,2.1,6,22.62,39.58,17,4,3,16,0,0,18,2,5,2,2,3.0,1.0,68.7,213,3
50,0,3,0,1.2,6,7.01,43.69,15,6,3,13,2,0,1,1,5,1,5,3.0,0.72,71.37,504,4
31,0,3,0,2.0,3,4.41,71.21,10,7,1,18,0,0,41,1,1,3,1,3.0,0.15,55.92,929,2
33,1,3,2,1.1,4,1.95,91.27,13,5,2,12,3,0,5,1,5,2,1,4.0,0.56,56.8,223,3
49,1,6,0,2.0,7,9.71,35.6,11,2,9,19,1,0,39,1,4,4,3,5.0,0.63,75.66,128,1
44,0,6,2,2.1,6,8.02,29.79,15,6,8,22,1,0,33,0,7,3,3,3.0,0.8,39.69,783,2
52,1,3,0,1.1,6,23.68,37.91,15,4,4,15,0,0,21,1,8,1,0,4.0,0.35,44.14,592,3
20,1,6,2,1.2,9,18.04,68.08,9,8,6,4,4,0,21,1,5,2,0,5.0,0.55,73.73,419,3
21,0,0,0,1.2,5,18.4,45.68,11,2,3,7,1,0,14,0,6,1,3,3.0,0.58,63.22,673,4
24,0,3,1,1.2,6,2.6,31.43,8,5,3,12,1,0,4,2,5,5,0,4.0,0.4,38.22,1141,3
30,0,3,0,2.0,11,16.11,49.0,11,3,6,3,0,1,11,1,8,2,0,5.0,0.29,92.28,943,1
58,1,6,0,1.1,7,23.69,42.68,10,6,2,4,1,0,5,0,6,1,2,4.0,0.7,62.25,337,2
20,1,6,2,1.2,11,17.63,55.75,9,3,5,19,0,0,30,1,3,4,3,5.0,0.29,48.38,51,2
34,1,3,0,1.2,7,12.5,76.09,7,7,3,20,0,0,30,0,7,2,2,4.0,0.32,68.38,718,2
27,0,3,2,1.1,7,6.05,51.69,12,6,5,24,1,1,15,0,3,3,4,2.0,0.28,38.37,545,2
18,0,3,2,1.1,10,8.11,20.1,11,6,5,5,0,0,30,0,3,4,1,1.0,0.68,72.81,273,4
45,1,2,2,2.0,8,6.78,28.3,9,6,7,14,0,0,15,1,5,1,4,4.0,0.72,60.39,862,4
27,1,5,2,1.2,7,19.86,20.69,11,2,3,5,2,0,9,2,5,5,1,4.0,0.27,71.6,73,3
24,1,3,0,1.0,4,25.94,62.95,7,6,7,15,0,0,40,2,5,1,1,3.0,0.43,72.22,617,3
56,1,5,0,2.1,13,14.84,50.88,14,6,6,15,0,1,2,1,8,3,4,4.0,0.12,63.99,657,3
20,1,3,0,1.0,8,20.16,22.53,4,7,1,20,1,0,12,0,3,4,3,3.0,0.37,59.01,943,1
24,1,3,2,1.1,5,9.43,18.1,13,7,8,11,0,0,1,1,7,3,2,1.0,0.04,81.23,1080,1
26,0,3,2,1.1,13,8.76,48.47,12,4,6,9,0,0,29,1,3,1,4,4.0,0.2,54.71,475,0
57,1,4,2,1.1,7,2.12,23.09,14,7,3,12,2,0,22,1,7,3,2,3.0,0.28,59.28,1078,0
52,1,6,2,1.1,5,16.52,29.07,15,3,0,14,0,1,6,2,3,6,3,1.0,0.97,57.79,1027,3
43,0,3,0,1.1,10,26.8,47.07,12,4,4,13,0,0,17,1,5,2,1,3.6306638801191693,0.28,81.69,622,2
22,1,3,2,1.2,4,17.23,57.94,15,4,3,21,1,1,12,1,7,1,0,1.0,0.45,48.95,130,2
30,1,3,0,2.0,8,15.86,68.18,8,4,7,23,1,0,0,2,10,3,2,5.0,0.15,59.84,199,2
47,0,2,0,2.1,7,6.52,41.16,9,5,6,13,0,1,30,1,5,3,1,5.0,0.12,63.77,233,0
57,0,6,0,1.2,11,6.24,30.89,14,3,3,11,0,0,37,0,7,3,5,3.6306638801191693,0.04,47.19,683,0
56,0,3,0,1.2,9,9.69,28.44,7,6,5,19,0,0,28,2,9,3,5,3.6306638801191693,0.83,52.66,1034,3
27,1,6,0,2.1,11,30.3,10.99,7,5,5,18,1,0,25,1,3,4,2,4.0,0.27,49.52,271,3
59,1,3,2,1.0,7,4.46,14.01,12,5,5,10,0,0,10,1,9,2,2,4.0,0.97,64.8,352,1
40,0,3,0,1.1,5,2.88,32.26,14,1,4,24,0,0,2,2,8,2,0,5.0,0.34,37.45,646,3
28,0,2,0,2.0,7,5.5,82.48,12,10,5,20,0,0,13,1,5,2,1,3.6306638801191693,0.58,69.16,700,4
29,1,2,0,1.1,6,9.65,34.01,17,5,3,5,0,1,3,0,10,4,1,4.0,0.74,81.63,293,3
30,1,4,0,2.0,11,34.11,70.21,6,6,2,13,1,0,36,0,5,0,2,3.6306638801191693,0.14,55.73,1072,2
57,1,3,1,2.0,12,1.95,79.98,11,4,1,3,0,0,8,1,4,1,1,3.0,0.34,49.03,76,0
33,1,3,0,1.1,9,9.97,47.78,9,1,3,18,0,0,5,1,6,1,1,2.0,0.28,44.47,466,3
26,1,0,1,1.0,4,17.75,47.04,7,8,4,11,1,0,26,1,9,3,0,4.0,0.53,82.01,108,3
27,0,3,0,2.0,7,16.77,44.05,10,1,6,8,0,0,7,1,6,1,2,3.6306638801191693,0.29,78.95,1090,3
46,1,3,2,2.1,6,2.81,20.84,12,4,3,11,1,0,34,1,17,5,3,4.0,0.64,74.64,734,2
26,1,5,2,1.2,7,9.19,65.73,14,10,4,11,0,0,38,2,8,2,1,3.0,0.26,71.95,424,0
50,0,3,2,1.2,11,9.67,52.57,12,5,3,3,0,0,21,0,8,6,4,1.0,0.97,84.18,738,3
41,0,1,0,2.0,4,20.66,49.42,12,7,5,23,1,0,34,1,9,3,1,4.0,0.82,62.44,755,3
52,1,3,1,1.1,6,8.86,5.0,11,5,1,7,0,0,3,0,3,5,2,5.0,0.01,90.16,889,4
28,1,3,2,1.2,5,15.22,44.47,16,5,0,22,1,0,42,0,9,6,1,4.0,0.73,58.87,959,3
56,1,0,2,2.0,7,21.82,80.33,9,5,6,4,0,0,33,1,4,2,1,4.0,0.06,57.99,257,2
30,1,3,0,2.0,6,23.85,72.2,13,4,6,3,1,0,27,0,6,2,0,4.0,0.11,37.33,808,0
40,0,6,0,2.1,10,12.7,45.07,12,9,2,5,0,0,25,0,3,4,1,3.0,0.66,68.75,680,4
42,1,6,0,1.0,9,6.8,47.47,13,4,1,4,0,0,6,1,6,2,3,4.0,0.98,56.14,112,1
33,0,5,0,1.0,9,22.95,54.47,8,5,4,5,0,0,39,2,7,3,1,3.0,0.5,78.05,662,2
38,1,6,2,1.0,9,7.22,36.5,13,3,1,14,0,0,43,0,5,1,5,4.0,0.09,58.59,837,3
27,0,5,1,2.0,6,8.14,40.6,12,7,6,11,0,0,30,0,6,3,0,4.0,0.05,63.55,480,3
58,1,1,2,1.0,12,12.75,26.68,13,7,4,15,1,1,1,1,4,2,0,5.0,0.95,37.5,812,2
57,0,0,2,2.0,11,26.43,90.26,18,6,3,17,0,0,5,1,8,2,1,1.0,0.38,89.16,1172,0
36,0,2,2,1.2,9,18.03,57.92,12,1,6,18,1,0,26,0,8,2,1,3.6306638801191693,0.24,36.55,1117,3
52,1,5,1,2.0,11,11.17,67.94,12,4,4,4,0,0,27,1,7,2,2,3.6306638801191693,0.24,87.67,338,0
45,1,2,0,2.0,6,16.34,49.12,13,5,4,10,0,0,44,1,6,0,4,4.0,0.03,64.45,421,0
58,0,3,0,1.2,12,12.94,60.82,15,1,3,11,0,0,22,2,6,2,2,1.0,0.6,62.75,596,3
19,0,3,0,2.0,5,10.39,39.32,8,7,3,19,1,0,28,0,6,2,3,4.0,0.69,73.66,529,4
47,1,3,2,2.1,4,20.33,41.21,10,5,4,7,1,0,8,1,0,3,3,5.0,0.71,93.07,646,3
57,1,3,0,1.2,5,15.02,67.2,15,3,7,5,0,0,14,1,6,5,1,3.0,0.91,59.9,1135,4
57,0,3,2,2.0,5,6.82,35.56,17,5,3,21,0,0,29,1,5,6,1,2.0,0.65,57.64,404,4
22,2,2,0,1.0,5,12.35,58.99,11,4,3,3,2,0,8,1,6,8,1,3.0,0.47,59.61,227,1
55,0,3,0,2.0,9,16.44,55.8,10,7,7,5,0,0,22,2,6,0,4,4.0,0.29,59.07,1117,3
59,0,5,0,1.1,9,7.32,54.6,15,7,5,6,1,1,24,1,4,8,3,5.0,0.8,65.21,661,4
32,1,3,0,2.1,7,10.04,50.73,12,4,2,23,1,0,29,0,4,3,3,4.0,0.89,78.29,994,0
53,1,6,2,2.1,9,9.26,39.79,6,2,3,3,1,0,39,1,6,7,2,5.0,0.28,74.93,448,4
20,1,3,2,1.2,6,12.77,61.97,14,7,7,19,0,0,36,2,4,4,1,3.0,0.96,56.51,638,3
41,0,0,0,2.0,9,15.47,67.79,9,4,4,6,1,1,43,2,6,3,2,3.0,0.26,69.15,252,3
58,0,6,0,1.1,5,14.83,42.94,12,4,1,5,2,0,16,1,4,3,2,2.0,0.63,59.76,872,3
58,1,0,1,1.0,2,27.28,24.23,13,8,4,7,1,1,23,1,7,6,3,5.0,0.88,75.28,91,2
29,0,3,0,2.1,13,28.42,52.37,12,6,5,10,1,0,31,0,2,4,2,4.0,0.51,44.17,600,3
25,0,5,1,2.1,5,10.94,78.19,9,4,4,12,1,0,17,0,7,7,3,5.0,0.02,56.34,56,3
31,0,2,2,2.1,11,3.69,33.97,15,6,4,22,0,0,15,2,6,3,0,4.0,0.3,73.73,480,4
35,1,3,1,2.1,4,8.72,28.02,13,2,10,10,1,0,17,0,5,3,3,4.0,0.46,74.22,548,3
37,1,6,0,1.1,8,17.67,42.95,8,2,4,22,1,0,10,1,6,3,0,4.0,0.55,70.15,1043,3
40,0,5,2,2.1,9,4.49,40.97,4,4,4,6,0,0,17,1,12,3,1,4.0,0.84,84.74,338,4
22,0,6,0,1.1,6,2.67,6.11,11,4,2,10,0,1,0,1,5,5,0,4.0,0.32,96.65,218,0
18,2,6,1,1.1,7,5.22,44.0,15,5,4,18,0,0,10,1,4,2,6,5.0,0.58,68.36,858,4
19,0,1,0,2.0,4,6.28,40.71,12,4,6,24,0,1,15,1,8,2,3,3.0,0.53,44.74,440,4
33,1,3,0,1.0,10,28.86,63.47,10,4,4,20,0,1,0,1,5,4,3,4.0,0.94,51.63,1032,3
22,1,5,0,1.1,6,4.82,64.4,14,7,8,9,1,0,1,0,6,5,4,4.0,0.6,58.71,757,1
39,1,2,0,1.0,7,9.74,60.9,10,3,5,6,3,0,21,2,6,2,5,3.6306638801191693,0.44,62.47,1049,3
18,1,2,0,2.0,9,9.71,65.38,10,9,3,6,0,1,19,2,7,2,3,3.0,0.59,80.76,832,3
29,1,3,0,2.1,10,19.48,27.59,18,5,4,9,0,0,23,0,11,2,0,3.6306638801191693,0.83,52.01,164,1
36,0,6,0,1.2,13,5.44,51.58,12,3,7,24,1,0,39,1,5,2,1,4.0,0.34,66.48,40,0
39,0,3,1,1.1,10,4.53,59.57,12,2,2,16,0,0,15,1,2,1,1,3.6306638801191693,0.67,72.2,199,1
59,1,5,2,1.2,12,4.45,58.95,11,4,6,23,0,0,5,1,10,2,2,5.0,0.97,53.01,726,3
34,1,3,2,1.2,8,13.38,81.19,12,3,5,15,0,1,5,1,6,2,3,3.0,0.53,63.54,765,4
30,0,3,2,2.0,7,6.98,87.31,11,3,2,13,3,0,20,2,6,3,2,3.0,0.96,67.03,1103,1
56,0,5,2,1.1,8,6.85,21.03,12,5,3,9,0,0,5,1,7,4,0,5.0,0.06,62.39,634,2
45,1,6,2,1.2,9,27.23,15.8,9,6,4,16,0,0,27,0,7,5,3,3.0,0.28,82.23,578,3
20,1,2,0,2.1,6,13.73,44.46,8,5,5,12,3,1,31,1,7,2,3,3.0,0.29,65.89,302,4
22,0,3,0,1.0,5,7.92,15.35,21,4,7,17,0,0,42,1,1,6,3,5.0,0.26,75.53,486,2
53,1,5,0,2.1,5,9.74,40.03,8,4,0,21,0,0,25,2,8,2,2,4.0,0.38,35.98,190,3
32,2,5,0,1.0,3,7.42,36.63,16,5,5,18,0,0,25,1,4,4,2,2.0,0.93,76.96,830,1
34,1,0,1,2.0,6,6.95,29.14,9,4,7,7,0,0,20,1,2,4,2,4.0,0.38,58.99,828,3
46,0,1,0,1.0,9,1.18,79.89,16,4,5,16,0,0,31,1,8,4,3,1.0,0.62,67.29,656,3
21,0,6,2,2.0,9,27.4,40.83,19,9,4,3,1,0,17,0,5,5,2,4.0,0.75,49.23,600,2
49,1,3,0,1.2,7,1.66,61.6,25,4,4,11,0,0,0,1,4,4,2,2.0,0.42,44.37,989,2
55,1,3,2,1.0,8,26.46,41.91,7,10,4,18,0,0,2,0,8,5,4,3.0,0.19,69.37,313,3
21,1,6,2,1.2,6,35.38,43.78,14,2,5,21,0,1,24,2,4,3,0,3.0,0.2,81.79,468,3
30,1,3,0,1.2,5,14.56,28.08,15,4,6,10,1,0,3,1,3,5,2,4.0,0.3,73.4,966,3
37,1,3,0,1.1,4,9.61,57.63,13,7,4,23,0,0,21,1,5,2,1,5.0,0.88,65.48,212,3
35,0,6,1,2.1,7,10.24,33.29,10,3,7,8,0,0,42,2,5,5,1,4.0,0.11,77.29,253,3
59,1,4,2,1.1,6,7.33,8.63,13,5,4,4,1,0,36,1,6,6,0,2.0,0.58,66.06,313,3
54,0,3,0,1.0,2,8.65,61.91,8,6,4,9,0,1,18,0,4,1,3,4.0,0.04,43.08,847,1
29,0,1,1,1.1,6,11.91,39.64,7,6,4,8,0,0,9,0,9,1,0,2.0,0.92,74.24,1167,3
42,0,3,0,2.1,9,2.85,60.83,14,5,2,21,0,0,7,1,8,6,1,4.0,0.35,70.67,80,1
47,0,3,2,1.1,9,14.38,35.92,9,10,7,5,0,0,33,1,3,1,1,5.0,0.65,39.7,1076,4
32,0,0,0,2.0,8,1.73,37.55,14,5,6,14,0,0,4,0,3,2,3,5.0,0.5,55.74,125,3
53,1,5,0,2.1,5,0.5,8.86,17,3,4,23,0,0,42,1,4,3,4,3.0,0.54,67.22,693,1
25,1,3,1,1.1,6,13.5,33.17,9,3,3,23,0,1,1,0,3,2,4,3.0,0.77,65.47,172,1
45,1,3,2,2.1,5,12.26,28.56,11,6,0,9,0,0,14,1,5,2,4,4.0,0.99,84.64,35,4
39,0,3,2,1.1,12,3.29,42.63,11,4,7,4,0,0,42,0,6,7,3,5.0,0.27,67.38,399,3
55,1,5,0,1.1,5,16.59,27.22,13,6,5,13,1,1,19,1,7,2,2,3.0,0.41,51.42,762,2
33,0,6,0,1.2,9,11.09,41.79,13,7,3,6,1,0,11,1,8,3,2,4.0,0.72,71.71,932,2
22,0,3,0,1.0,7,4.48,50.25,11,6,5,10,0,0,34,1,5,4,1,4.0,0.4,61.19,739,4
51,0,6,0,1.0,13,18.28,10.56,11,7,0,5,1,1,27,1,1,2,5,1.0,0.98,40.01,83,1
55,1,2,0,1.1,5,9.25,63.06,8,3,4,3,0,0,12,1,7,2,3,4.0,0.84,78.83,382,2
28,0,3,0,2.1,9,0.72,44.61,13,3,4,10,1,1,33,1,3,1,0,5.0,0.35,47.58,158,2
19,1,4,2,1.2,6,17.36,30.29,14,3,6,8,0,0,3,1,2,6,1,3.0,0.39,79.37,904,1
42,0,5,0,1.0,11,6.37,84.29,10,3,9,23,0,0,15,1,3,7,1,5.0,0.94,63.74,1156,0
42,1,6,0,1.2,8,16.76,50.89,15,3,1,5,1,0,33,1,6,4,2,5.0,0.97,86.09,192,3
18,0,3,0,1.1,6,8.78,42.48,15,5,5,15,0,0,2,1,2,2,2,5.0,0.64,60.47,261,1
48,1,0,1,2.1,7,5.2,67.24,13,4,6,17,1,0,4,1,4,6,2,3.6306638801191693,0.26,59.56,510,1
22,0,5,2,1.0,7,2.49,68.05,14,4,2,17,0,0,33,0,5,2,4,3.0,0.2,63.62,967,4
57,1,3,2,2.0,6,8.54,57.88,9,7,8,22,1,0,13,1,4,1,3,3.6306638801191693,0.21,85.97,376,3
21,1,3,2,1.1,7,2.75,60.01,23,6,6,20,0,0,25,1,5,3,1,4.0,0.41,87.31,36,0
22,0,2,2,1.0,3,17.23,88.31,13,6,4,17,0,0,23,1,6,4,1,3.0,0.82,79.8,862,1
22,0,3,2,1.2,5,4.05,36.74,12,6,5,10,0,0,10,1,7,8,3,3.0,0.52,71.08,704,2
33,1,3,0,1.1,8,3.82,30.53,13,9,4,10,0,0,39,1,5,4,0,2.0,0.48,65.54,732,4
35,0,3,1,1.1,7,19.0,39.33,7,8,1,10,0,0,4,1,6,3,4,3.0,0.87,77.87,988,3
34,1,3,2,1.1,3,20.54,27.0,8,9,3,23,1,0,27,1,1,2,1,3.0,0.31,69.8,272,2
52,1,1,0,2.0,7,2.02,52.06,9,5,2,18,0,0,23,0,5,4,4,4.0,0.22,80.9,371,3
35,1,6,2,1.0,5,7.07,29.36,10,4,6,13,0,0,42,1,4,4,0,3.6306638801191693,0.82,78.51,1166,4
21,0,6,2,1.0,9,14.8,45.86,9,4,7,10,0,0,28,1,6,0,2,2.0,0.37,71.59,161,3
48,1,0,2,1.1,8,9.8,22.62,10,2,1,15,0,1,44,1,7,6,1,3.0,0.99,68.82,411,1
48,0,2,2,1.0,12,15.31,70.48,6,4,5,12,0,0,5,1,5,4,1,3.0,0.86,83.8,648,2
26,1,3,0,2.0,9,8.69,52.77,9,3,4,9,0,0,32,1,5,1,1,5.0,0.9,46.08,540,4
48,0,5,2,1.2,7,12.26,75.69,12,5,5,21,1,0,32,1,7,4,2,2.0,0.41,62.39,325,2
22,0,3,0,1.0,13,19.58,21.21,12,4,4,21,1,0,0,0,5,5,5,5.0,0.42,60.01,183,0
53,1,1,0,1.2,11,18.16,52.04,10,6,8,11,0,1,19,1,1,3,2,3.0,0.21,68.11,467,0
33,0,3,0,2.1,7,4.96,45.94,12,4,3,14,2,0,9,1,5,2,3,3.0,0.98,47.84,928,1
59,0,3,0,2.1,13,11.15,81.68,8,5,5,17,0,0,27,1,5,6,0,5.0,1.0,52.53,223,3
58,2,3,2,2.1,14,3.05,73.43,18,4,2,9,1,0,37,1,8,2,0,3.6306638801191693,0.81,64.76,565,0
33,1,6,1,1.0,6,15.96,49.96,6,4,7,3,1,0,15,1,4,4,2,3.0,0.72,73.74,104,1
37,0,5,1,2.0,5,5.76,41.24,10,5,3,6,0,0,14,1,4,3,2,3.0,0.71,62.87,44,0
47,0,2,0,2.0,7,18.96,45.28,9,3,10,4,0,0,19,1,7,4,3,3.0,0.48,41.38,1090,4
43,1,3,0,2.0,10,7.94,37.0,13,8,1,16,0,1,27,1,4,2,0,5.0,0.94,47.52,155,2
48,0,5,2,2.0,8,19.83,61.8,14,2,3,3,0,0,10,1,7,3,3,4.0,0.01,58.88,111,0
32,0,3,2,1.0,11,3.58,38.57,13,7,7,13,0,0,16,0,7,4,2,2.0,0.94,75.28,455,2
58,0,6,2,1.2,4,20.63,13.93,14,7,6,4,0,0,10,2,7,3,0,4.0,0.61,54.72,793,0
55,1,6,1,2.1,11,11.4,12.81,9,2,6,12,0,0,4,2,8,2,0,3.0,0.11,55.41,511,2
55,0,3,0,2.1,6,1.86,41.0,11,7,2,12,0,1,14,1,7,2,2,5.0,0.45,77.14,587,0
37,1,3,1,1.1,15,7.27,49.46,10,4,4,14,1,0,2,0,8,0,2,2.0,0.82,81.99,631,2
52,1,1,2,1.0,10,22.37,35.92,13,9,3,22,0,0,32,1,2,2,5,4.0,0.34,69.24,48,2
40,0,3,0,2.1,5,18.69,50.25,12,3,2,8,0,0,21,2,9,3,0,3.0,0.2,43.95,657,0
56,1,6,0,1.2,15,8.58,40.65,13,3,4,9,0,0,39,1,4,2,1,3.0,0.58,41.8,930,2
42,0,3,1,1.0,8,15.17,39.03,14,5,2,8,0,0,18,1,6,0,4,4.0,0.36,52.86,38,3
39,0,3,0,2.1,5,25.22,65.2,10,10,5,12,1,0,16,1,6,4,2,3.0,0.78,54.8,1156,1
25,1,2,2,2.1,4,15.82,43.9,11,12,4,8,0,0,37,2,4,5,4,5.0,0.57,58.99,18,3
26,0,3,2,2.0,8,16.88,61.16,18,4,9,17,0,1,19,1,5,3,2,3.0,0.27,78.2,812,3
32,0,6,0,1.1,11,11.45,42.12,7,4,5,5,0,0,36,1,9,7,1,4.0,0.63,59.66,232,2
37,1,3,2,1.1,7,14.99,52.07,13,5,2,21,0,0,20,1,3,3,2,5.0,0.94,43.11,100,2
52,1,5,2,1.1,6,17.6,67.79,15,6,6,16,1,0,35,1,4,3,4,5.0,0.34,64.07,22,3
54,1,5,0,2.1,8,15.39,29.73,13,5,4,11,2,0,11,0,7,8,0,3.6306638801191693,0.39,64.13,12,2
20,1,5,0,1.1,6,11.96,33.15,12,5,2,21,0,1,27,1,6,1,0,5.0,0.42,88.29,394,3
51,0,6,2,2.1,12,6.46,46.31,19,5,4,15,0,0,43,0,8,1,2,3.0,0.13,68.09,1024,2
51,1,3,0,1.1,4,12.54,39.84,10,3,6,19,0,0,39,1,5,4,1,3.6306638801191693,0.85,44.91,201,1
53,0,6,2,2.1,6,4.0,58.3,17,8,6,19,0,0,42,1,4,6,2,4.0,0.41,66.07,789,4
52,0,0,2,2.0,11,8.68,100.07,12,2,0,15,1,0,37,2,8,4,3,4.0,0.4,75.42,882,2
26,0,3,2,1.0,8,16.14,31.75,14,5,1,9,0,0,41,1,7,2,5,4.0,0.14,64.34,1150,4
47,1,2,0,1.0,10,8.27,27.61,16,4,5,14,1,0,7,2,9,5,2,3.6306638801191693,0.27,64.13,153,2
43,1,5,0,1.1,2,32.01,14.08,15,5,2,5,0,2,17,1,6,3,3,4.0,0.69,64.87,708,3
29,0,2,0,2.0,16,31.36,65.29,9,2,6,23,1,0,36,0,3,3,3,2.0,0.41,72.46,774,3
41,0,6,0,2.0,6,8.04,42.53,11,4,3,17,0,0,31,1,3,2,3,3.6306638801191693,0.18,46.76,682,4
58,1,3,0,2.1,11,8.95,18.07,11,8,4,5,1,0,31,1,1,2,1,4.0,0.46,73.52,321,3
36,0,3,2,2.0,6,6.61,44.99,16,2,2,5,0,0,6,1,12,1,2,5.0,0.72,59.49,581,3
33,1,3,0,1.1,6,4.42,82.95,10,7,1,9,0,0,30,1,3,5,2,3.6306638801191693,0.93,78.14,1151,3
43,1,2,2,1.0,7,6.93,75.19,14,7,3,5,0,0,2,0,7,1,4,3.6306638801191693,0.1,79.38,799,3
40,1,6,0,1.0,5,12.62,31.84,12,7,4,17,1,0,5,1,2,8,3,3.6306638801191693,0.65,64.07,714,3
50,1,3,1,2.0,10,5.77,23.6,16,2,4,10,1,0,7,0,6,2,4,5.0,0.43,76.23,848,0
59,0,3,2,2.0,11,13.64,48.95,10,4,4,18,0,1,18,0,4,3,1,5.0,0.22,68.16,706,4
47,1,6,0,2.1,8,4.33,76.96,14,6,5,17,0,0,42,0,8,0,2,5.0,0.32,98.64,486,3
40,0,2,2,1.2,8,4.61,66.3,11,2,4,3,0,0,19,0,8,1,3,5.0,0.19,99.74,454,4
27,1,1,0,1.2,3,13.8,40.8,10,7,2,23,0,0,3,2,4,1,2,2.0,0.55,73.57,1003,1
53,0,3,1,1.0,6,7.01,29.44,13,6,2,23,0,0,33,1,7,4,2,3.0,0.71,62.96,1021,3
48,0,3,2,1.1,10,3.47,19.45,14,8,3,24,0,0,37,1,6,4,3,4.0,0.11,68.85,663,2
39,0,5,0,1.1,10,15.82,49.73,16,5,4,16,0,0,6,1,6,2,2,5.0,0.32,78.02,346,0
55,0,3,2,1.2,9,11.35,52.99,14,5,5,3,0,0,30,2,9,4,2,3.6306638801191693,0.66,59.26,973,2
19,0,3,2,1.0,19,8.61,43.41,11,6,5,11,1,0,4,0,6,4,2,4.0,0.42,49.58,752,1
40,0,0,0,2.1,9,13.66,41.71,12,9,2,22,0,1,23,2,9,6,2,2.0,0.84,63.91,136,2
52,1,2,0,2.0,6,12.51,13.2,8,3,3,11,2,0,40,1,5,3,0,4.0,0.5,47.96,513,3
54,0,6,0,2.0,9,22.29,47.13,9,7,2,24,0,1,39,1,7,3,2,4.0,0.02,73.0,708,2
49,1,3,2,2.1,9,7.33,57.75,12,4,3,18,0,0,20,2,9,2,0,4.0,0.36,90.43,309,3
29,1,3,2,2.1,4,3.17,48.4,11,1,4,3,1,0,41,1,3,5,0,2.0,0.81,75.97,318,4
52,1,3,0,2.0,11,7.89,34.1,13,5,2,17,0,0,38,1,6,2,3,5.0,0.09,94.6,322,4
